"mean.0","lower.0","upper.0","mean.1","lower.1","upper.1","mean.2","lower.2","upper.2","mean.3","lower.3","upper.3","mean.4","lower.4","upper.4","mean.5","lower.5","upper.5","mean.6","lower.6","upper.6","mean.7","lower.7","upper.7"
0.824125,0.767626391140752,0.880623608859248,0.750757291666667,0.685074827489612,0.816439755843721,0.81825,0.760695129386705,0.875804870613295,0.653003661624949,0.587028173373718,0.71897914987618,0.67659328502206,0.595336255484378,0.757850314559742,0.77940625,0.714209959257703,0.844602540742297,0.684,0.588321930781955,0.779678069218045,0.79375,0.735565666484296,0.851934333515704
0.8314,0.777366574131274,0.885433425868726,0.75892931547619,0.694497074502375,0.823361556450006,0.826925,0.770541062938228,0.883308937061772,0.661094216993922,0.596305719985467,0.725882714002376,0.68509297416267,0.604186617237277,0.765999331088063,0.789285138888889,0.725301965633209,0.853268312144568,0.6952,0.602373535426299,0.788026464573701,0.800725,0.741974011398818,0.859475988601181
0.841625,0.789200962844157,0.894049037155843,0.768265505952381,0.706160425534156,0.830370586370606,0.8338,0.778730622269392,0.888869377730608,0.669261883976771,0.605499535858862,0.73302423209468,0.693246528311167,0.612672695509497,0.773820361112837,0.798590515873016,0.73604853540365,0.861132496342382,0.70465,0.611011416374262,0.798288583625738,0.810025,0.7509010344016,0.8691489655984
0.849725,0.798014491963295,0.901435508036705,0.77837,0.716614514016145,0.840125485983855,0.840575,0.786754010937773,0.894395989062227,0.677423017384303,0.614506731623782,0.740339303144823,0.700986408581937,0.621121643832572,0.780851173331302,0.807608095238095,0.745989277620367,0.869226912855823,0.715475,0.622950982506533,0.807999017493467,0.816625,0.758936600915878,0.874313399084122
0.85785,0.808421421794327,0.907278578205673,0.786602291666667,0.725239067372335,0.847965515960999,0.8482,0.794321301598738,0.902078698401262,0.685572272828015,0.623322711132814,0.747821834523215,0.708670168645847,0.629720407896388,0.787619929395306,0.814621845238095,0.754295035461925,0.874948655014265,0.7254,0.63427437908097,0.81652562091903,0.82415,0.768332815542092,0.879967184457908
0.86425,0.814312539111405,0.914187460888595,0.795229166666667,0.732422193953372,0.858036139379961,0.8565,0.805423210909079,0.907576789090921,0.693737052465275,0.631964473168572,0.755509631761978,0.7161774567883,0.638044866539837,0.794310047036763,0.822877777777778,0.765055562609539,0.880699992946017,0.733,0.642450331727596,0.823549668272404,0.83375,0.779787681497347,0.887712318502653
0.868625,0.817511916073427,0.919738083926573,0.80623244047619,0.743854440223073,0.868610440729308,0.863025,0.812844398140015,0.913205601859985,0.70186876121509,0.640309526719425,0.763427995710755,0.723569051887993,0.646149768304868,0.800988335471118,0.831846686507936,0.775599500156931,0.888093872858942,0.74,0.648881113290649,0.831118886709351,0.842525,0.789627282085084,0.895422717914916
0.87535,0.823934407702399,0.926765592297601,0.816204578373016,0.753960617438458,0.878448539307574,0.8695,0.818998724888585,0.920001275111415,0.710110101254083,0.648571125210878,0.771649077297287,0.730730775180302,0.653930044776867,0.807531505583737,0.839962242063492,0.784648348462149,0.895276135664836,0.747725,0.658432681990243,0.837017318009757,0.8496,0.797079297011329,0.902120702988672
0.882175,0.833604974794274,0.930745025205726,0.824332976190476,0.76463903888734,0.884026913493612,0.87705,0.829779314826547,0.924320685173453,0.718107458252196,0.656543886151676,0.779671030352716,0.737743235026813,0.661492829195212,0.813993640858415,0.847271944444444,0.793858045925041,0.900685842963848,0.75565,0.666614327317075,0.844685672682925,0.85815,0.806934200867232,0.909365799132768
0.886875,0.840175370137517,0.933574629862483,0.831707088293651,0.775939993016154,0.887474183571147,0.8814,0.834707204284631,0.928092795715369,0.72589977517304,0.664340304883377,0.787459245462703,0.744396769677141,0.668855813926417,0.819937725427865,0.856486865079365,0.807735563798433,0.905238166360298,0.76215,0.67079099840893,0.85350900159107,0.866575,0.815989220517436,0.917160779482564
0.8915,0.844902377916482,0.938097622083518,0.838600446428571,0.785907956597539,0.891292936259604,0.886125,0.840797383660396,0.931452616339604,0.733574426514136,0.672098556552054,0.795050296476218,0.750887377189434,0.676130809865922,0.825643944512945,0.864232043650794,0.817220132675768,0.91124395462582,0.769875,0.679752065582168,0.859997934417832,0.87225,0.82289877986014,0.92160122013986
0.8955,0.849565538563354,0.941434461436646,0.846194479166667,0.794600395421206,0.897788562912127,0.890775,0.847285051376058,0.934264948623942,0.741122806160658,0.679702011084355,0.80254360123696,0.757041813942954,0.683225206440828,0.830858421445081,0.873030694444444,0.82672490241987,0.919336486469019,0.77895,0.690660860111664,0.867239139888336,0.877675,0.830628044356159,0.924721955643841
0.901625,0.857474238141032,0.945775761858968,0.85586125,0.804321180930761,0.907401319069239,0.89505,0.850995711865582,0.939104288134418,0.748898453348663,0.687148421524026,0.810648485173301,0.76307939991422,0.690159145726242,0.835999654102197,0.881647718253968,0.835626740473307,0.92766869603463,0.7863,0.697551347997149,0.875048652002851,0.884175,0.837707547776303,0.930642452223698
0.9069,0.86550982647238,0.94829017352762,0.861925416666667,0.812154340596801,0.911696492736532,0.902525,0.860051753815912,0.944998246184088,0.756726095049918,0.694203999475618,0.819248190624217,0.769457017057039,0.697325217719881,0.841588816394198,0.888205119047619,0.843495453008429,0.932914785086809,0.791675,0.704710146568725,0.878639853431275,0.890325,0.844701298966879,0.935948701033121
0.91035,0.870129615952489,0.950570384047511,0.869314166666667,0.821525729907857,0.917102603425476,0.9087,0.867137281177002,0.950262718822998,0.764511974888392,0.701038300019638,0.827985649757146,0.775702731949184,0.704864517697759,0.846540946200608,0.893417301587302,0.849210031499435,0.937624571675168,0.798475,0.71211489607171,0.88483510392829,0.89675,0.851731064589947,0.941768935410053
0.91525,0.876301542736171,0.954198457263829,0.877270982142857,0.832128310989743,0.922413653295971,0.913125,0.871330687944386,0.954919312055614,0.772959675287797,0.70820668348595,0.837712667089643,0.782294013887077,0.712535966414962,0.852052061359192,0.898768948412698,0.855447137206483,0.942090759618914,0.804625,0.718522249102475,0.890727750897525,0.9025,0.85811873177007,0.94688126822993
0.92115,0.88340347029129,0.95889652970871,0.884137797619048,0.838732550756598,0.929543044481497,0.919225,0.879378870763253,0.959071129236747,0.781297650974935,0.715141987359293,0.847453314590577,0.788225991421029,0.719259770961863,0.857192211880194,0.904615198412698,0.862635483424936,0.946594913400461,0.80995,0.724701566263388,0.895198433736612,0.907375,0.864314414598133,0.950435585401867
0.92825,0.892003265559836,0.964496734440164,0.891529851190476,0.847524559961511,0.935535142419441,0.92425,0.886333125208696,0.962166874791304,0.788968357662844,0.722183677242927,0.855753038082761,0.793575473494207,0.725668944147319,0.861482002841096,0.909756607142857,0.869029489862899,0.950483724422815,0.816125,0.731399973137994,0.900850026862006,0.91335,0.873672925989683,0.953027074010317
0.9324,0.896293885349549,0.968506114650451,0.898219523809524,0.855588801349369,0.940850246269679,0.92895,0.892569956353001,0.965330043646999,0.795987176964076,0.728763753795507,0.863210600132644,0.798960115620759,0.732088221738528,0.86583200950299,0.914310773809524,0.874480171713192,0.954141375905856,0.825225,0.74256094899666,0.90788905100334,0.917425,0.879415074727883,0.955434925272117
0.9364,0.901158552867971,0.971641447132029,0.903180833333333,0.861788393896784,0.944573272769883,0.93365,0.897349451822599,0.969950548177401,0.804317430625076,0.739125203957558,0.869509657292595,0.804700043202003,0.739028226511671,0.870371859892336,0.91902375,0.879958874169021,0.958088625830979,0.834225,0.749860400004959,0.918589599995041,0.922075,0.886699926384058,0.957450073615942
0.939875,0.905392214439666,0.974357785560334,0.907814583333333,0.868317396206525,0.947311770460142,0.937125,0.902018065593328,0.972231934406672,0.812449406997724,0.748965403781707,0.87593341021374,0.810664440998288,0.745984425418131,0.875344456578446,0.923211706349206,0.884823835673442,0.961599577024971,0.841375,0.756508516181253,0.926241483818747,0.927375,0.892800795290229,0.961949204709771
0.9444,0.912755031357196,0.976044968642804,0.911318333333333,0.87140329417853,0.951233372488137,0.9406,0.906246078547101,0.974953921452898,0.820537766832531,0.759639957405635,0.881435576259428,0.816339435879289,0.752520655242948,0.88015821651563,0.928119146825397,0.891879323179673,0.964358970471121,0.8479,0.764109044387689,0.931690955612311,0.932875,0.899318220513659,0.966431779486342
0.9497,0.920044401111181,0.979355598888819,0.916698125,0.87766731585798,0.95572893414202,0.94505,0.91099719638057,0.979102803619429,0.827437153177452,0.767721747416915,0.887152558937989,0.821709000048679,0.758992019944439,0.884425980152918,0.932602797619048,0.897547977361423,0.967657617876672,0.854325,0.77276596842585,0.93588403157415,0.937575,0.905477738167069,0.969672261832931
0.95475,0.925316158760688,0.984183841239312,0.921510952380952,0.882463280946477,0.960558623815428,0.950725,0.919231664565853,0.982218335434147,0.833942652456973,0.774003850171984,0.893881454741962,0.827045230884735,0.765308127552268,0.888782334217203,0.93704288961039,0.902791583239001,0.971294195981778,0.860525,0.779420491568725,0.941629508431275,0.94225,0.910437139694644,0.974062860305356
0.95925,0.930087662658972,0.988412337341028,0.926681726190476,0.887503026983069,0.965860425397883,0.9547,0.923979937789415,0.985420062210585,0.839767726486286,0.780619826421478,0.898915626551094,0.832296942322378,0.77150809457644,0.893085790068315,0.941338558802309,0.907401126722275,0.975275990882342,0.865975,0.789035519158749,0.942914480841251,0.947775,0.916014980106487,0.979535019893513
0.960875,0.93274656306073,0.98900343693927,0.93279375,0.892846842994401,0.972740657005599,0.958625,0.929393740355502,0.987856259644498,0.846216462964562,0.788990126052727,0.903442799876396,0.837494898617795,0.777610234887958,0.897379562347633,0.944532422438672,0.910851140670302,0.978213704207042,0.87225,0.795634816363619,0.948865183636381,0.950875,0.918587671356876,0.983162328643124
0.963,0.935666943829934,0.990333056170066,0.938419583333333,0.897491913666037,0.97934725300063,0.961275,0.933777307259324,0.988772692740676,0.852583148291809,0.797268488413805,0.907897808169814,0.842501188246546,0.783750587220238,0.901251789272854,0.947811055194805,0.914487216121857,0.981134894267753,0.877675,0.80001488924145,0.95533511075855,0.955,0.922262908319199,0.987737091680801
0.96745,0.942238821222451,0.992661178777549,0.943180952380952,0.902714067044462,0.983647837717443,0.9653,0.93896378995383,0.991636210046169,0.858601103866988,0.805278472079042,0.911923735654934,0.847507477875297,0.78986336449477,0.905151591255824,0.951135566378066,0.91873834695596,0.983532785800173,0.8851,0.811448040683828,0.958751959316172,0.960125,0.930813939671589,0.989436060328411
0.970975,0.946898902733292,0.995051097266707,0.947990297619048,0.909987029856533,0.985993565381562,0.96905,0.943794287574867,0.994305712425133,0.863441182060636,0.811354569401722,0.915527794719551,0.852497830004048,0.79595227330938,0.909043386698717,0.955403333333333,0.924865453634612,0.985941213032054,0.891175,0.816553518305363,0.965796481694637,0.9646,0.936734612904541,0.99246538709546
0.9728,0.948613017943321,0.996986982056679,0.953168279220779,0.917362759711764,0.988973798729794,0.97215,0.949311579863234,0.994988420136766,0.868740906782216,0.818834841304883,0.918646972259549,0.857481098799466,0.802012365081267,0.912949832517664,0.959359981962482,0.929844278234948,0.988875685690016,0.898175,0.825082372485526,0.971267627514474,0.967075,0.940679467875006,0.993470532124994
