"c.0.835555555555556..0.864444444444444..0.688888888888889..0.713333333333333..","c.0.8..0.826666666666667..0.648888888888889..0.704444444444444..","c.0.835555555555556..0.866666666666667..0.686666666666667..0.715555555555556..","c.0.995555555555556..0.984444444444444..1..1..0.995555555555556..","c.0.916666666666667..0.92..0.933333333333333..0.95..0.92..0.966666666666667..","c.0.984444444444444..0.988888888888889..0.991111111111111..0.994444444444444..","c.0.806666666666667..0.855555555555556..0.653333333333333..0.713333333333333..","c.0.966666666666667..0.913333333333333..0.955555555555556..0.982222222222222.."
0.808888888888889,0.831111111111111,0.811111111111111,0.996666666666667,0.983333333333333,1,0.828888888888889,0.968888888888889
0.797777777777778,0.774444444444444,0.795555555555556,0.987777777777778,0.928888888888889,0.993333333333333,0.771111111111111,0.975555555555556
0.651111111111111,0.685555555555556,0.648888888888889,0.995555555555556,0.933333333333333,0.991111111111111,0.62,0.982222222222222
0.76,0.78,0.76,0.987777777777778,0.931111111111111,0.991111111111111,0.748888888888889,0.957777777777778
0.893333333333333,0.884444444444444,0.897777777777778,0.996666666666667,0.983333333333333,1,0.911111111111111,0.962222222222222
0.808888888888889,0.788888888888889,0.804444444444444,1,0.966666666666667,1,0.786666666666667,0.982222222222222
0.771111111111111,0.877777777777778,0.771111111111111,0.987777777777778,0.926666666666667,0.984444444444444,0.84,0.935555555555556
0.78,0.743333333333333,0.797777777777778,1,0.983333333333333,1,0.771111111111111,0.935555555555556
0.844444444444444,0.841111111111111,0.853333333333333,1,0.95,0.993333333333333,0.808888888888889,0.968888888888889
0.791111111111111,0.767777777777778,0.791111111111111,0.995555555555556,0.966666666666667,0.991111111111111,0.773333333333333,0.993333333333333
0.791111111111111,0.802222222222222,0.782222222222222,0.982222222222222,0.933333333333333,0.991111111111111,0.784444444444444,0.968888888888889
0.835555555555556,0.828888888888889,0.84,0.99,0.954444444444444,0.991111111111111,0.846666666666667,1
0.844444444444444,0.823333333333333,0.846666666666667,0.993333333333333,0.95,0.993333333333333,0.846666666666667,0.995555555555556
0.713333333333333,0.684444444444444,0.733333333333333,0.996666666666667,0.834444444444444,1,0.682222222222222,0.982222222222222
0.851111111111111,0.78,0.853333333333333,1,0.964444444444444,1,0.846666666666667,1
0.808888888888889,0.833333333333333,0.802222222222222,0.992222222222222,0.966666666666667,0.993333333333333,0.791111111111111,0.957777777777778
0.8,0.89,0.811111111111111,1,0.966666666666667,1,0.831111111111111,0.988888888888889
0.837777777777778,0.807777777777778,0.835555555555556,0.988888888888889,0.934444444444444,0.993333333333333,0.822222222222222,0.966666666666667
0.895555555555556,0.857777777777778,0.895555555555556,0.996666666666667,0.983333333333333,0.997777777777778,0.88,0.946666666666667
0.886666666666667,0.875555555555556,0.884444444444444,0.994444444444444,0.983333333333333,0.997777777777778,0.844444444444444,0.984444444444444
0.793333333333333,0.774444444444444,0.797777777777778,1,0.966666666666667,1,0.784444444444444,0.995555555555556
0.784444444444444,0.776666666666667,0.788888888888889,0.995555555555556,0.883333333333333,0.98,0.773333333333333,0.962222222222222
0.891111111111111,0.822222222222222,0.915555555555556,1,0.966666666666667,1,0.862222222222222,0.977777777777778
0.846666666666667,0.853333333333333,0.855555555555556,0.987777777777778,0.95,0.99,0.868888888888889,0.94
0.777777777777778,0.741111111111111,0.782222222222222,1,0.983333333333333,1,0.715555555555556,1
0.908888888888889,0.891111111111111,0.911111111111111,0.995555555555556,0.983333333333333,0.997777777777778,0.9,0.926666666666667
0.871111111111111,0.86,0.871111111111111,0.996666666666667,0.933333333333333,0.975555555555556,0.875555555555556,0.983333333333333
0.824444444444444,0.744444444444444,0.826666666666667,0.984444444444444,0.91,0.977777777777778,0.784444444444444,0.975555555555556
0.835555555555556,0.791111111111111,0.835555555555556,0.995555555555556,0.926666666666667,0.986666666666667,0.833333333333333,0.978888888888889
0.8,0.752222222222222,0.802222222222222,0.998888888888889,0.933333333333333,0.99,0.766666666666667,0.975555555555556
0.82,0.773333333333333,0.828888888888889,0.987777777777778,0.85,0.991111111111111,0.768888888888889,0.953333333333333
0.773333333333333,0.784444444444444,0.773333333333333,1,0.966666666666667,1,0.762222222222222,0.991111111111111
0.797777777777778,0.792222222222222,0.797777777777778,0.991111111111111,0.956666666666667,0.993333333333333,0.788888888888889,0.975555555555556
0.831111111111111,0.807777777777778,0.828888888888889,0.998888888888889,0.916666666666667,0.995555555555556,0.815555555555556,0.984444444444444
0.855555555555556,0.786666666666667,0.862222222222222,0.994444444444444,0.916666666666667,0.997777777777778,0.855555555555556,0.964444444444444
0.751111111111111,0.717777777777778,0.76,0.993333333333333,0.944444444444445,0.991111111111111,0.735555555555556,0.986666666666667
0.837777777777778,0.81,0.831111111111111,0.98,0.916666666666667,0.977777777777778,0.815555555555556,0.948888888888889
0.831111111111111,0.794444444444445,0.831111111111111,0.994444444444444,0.966666666666667,0.988888888888889,0.786666666666667,0.98
0.78,0.724444444444444,0.791111111111111,0.998888888888889,0.947777777777778,0.986666666666667,0.78,0.995555555555556
0.804444444444445,0.833333333333333,0.791111111111111,0.996666666666667,0.966666666666667,0.997777777777778,0.793333333333333,0.988888888888889
0.797777777777778,0.773333333333333,0.804444444444444,1,0.965555555555556,0.997777777777778,0.782222222222222,0.962222222222222
0.671111111111111,0.702222222222222,0.68,0.988888888888889,0.866666666666667,0.971111111111111,0.682222222222222,0.968888888888889
0.808888888888889,0.78,0.815555555555556,0.997777777777778,0.945555555555556,0.993333333333333,0.802222222222222,0.978888888888889
0.797777777777778,0.782222222222222,0.8,0.994444444444444,0.916666666666667,0.988888888888889,0.782222222222222,0.953333333333333
0.748888888888889,0.724444444444444,0.74,0.994444444444444,0.95,0.993333333333333,0.697777777777778,0.98
0.835555555555556,0.797777777777778,0.844444444444444,1,0.951111111111111,0.994444444444444,0.806666666666667,0.986666666666667
0.902222222222222,0.827777777777778,0.904444444444444,0.953333333333333,0.912222222222222,0.984444444444444,0.824444444444444,0.968888888888889
0.824444444444444,0.866666666666667,0.824444444444444,0.977777777777778,0.933333333333333,0.993333333333333,0.846666666666667,1
0.8,0.773333333333333,0.806666666666667,1,0.983333333333333,1,0.788888888888889,0.997777777777778
0.722222222222222,0.695555555555556,0.724444444444444,0.982222222222222,0.83,0.986666666666667,0.713333333333333,0.977777777777778
0.757777777777778,0.727777777777778,0.76,0.992222222222222,0.933333333333333,0.991111111111111,0.748888888888889,0.968888888888889
0.708888888888889,0.71,0.711111111111111,0.991111111111111,0.95,0.991111111111111,0.704444444444444,0.984444444444444
0.84,0.868888888888889,0.824444444444444,1,0.983333333333333,1,0.811111111111111,0.995555555555556
0.777777777777778,0.785555555555556,0.795555555555556,0.994444444444444,0.952222222222222,0.99,0.795555555555556,0.984444444444444
0.815555555555556,0.791111111111111,0.828888888888889,0.995555555555556,0.965555555555556,0.996666666666667,0.824444444444444,1
0.824444444444444,0.827777777777778,0.828888888888889,1,0.966666666666667,1,0.828888888888889,0.988888888888889
0.822222222222222,0.797777777777778,0.815555555555556,1,0.922222222222222,0.991111111111111,0.793333333333333,0.962222222222222
0.808888888888889,0.846666666666667,0.806666666666667,1,1,1,0.815555555555556,1
0.726666666666667,0.716666666666667,0.733333333333333,1,0.933333333333333,0.997777777777778,0.711111111111111,1
0.793333333333333,0.74,0.793333333333333,0.99,0.933333333333333,0.991111111111111,0.786666666666667,0.975555555555556
0.906666666666667,0.888888888888889,0.906666666666667,1,1,1,0.877777777777778,1
0.795555555555556,0.768888888888889,0.788888888888889,1,0.95,0.997777777777778,0.777777777777778,0.988888888888889
0.766666666666667,0.74,0.773333333333333,0.984444444444444,0.936666666666667,0.993333333333333,0.768888888888889,0.953333333333333
0.762222222222222,0.737777777777778,0.768888888888889,0.987777777777778,0.91,0.992222222222222,0.737777777777778,0.977777777777778
0.775555555555556,0.704444444444444,0.777777777777778,1,0.973333333333333,1,0.74,1
0.777777777777778,0.792222222222222,0.777777777777778,0.973333333333333,0.95,0.995555555555556,0.797777777777778,0.922222222222222
0.848888888888889,0.865555555555556,0.844444444444444,0.988888888888889,0.936666666666667,0.988888888888889,0.855555555555556,0.942222222222222
0.766666666666667,0.748888888888889,0.764444444444444,1,0.966666666666667,0.997777777777778,0.76,0.988888888888889
0.82,0.811111111111111,0.82,0.992222222222222,0.9,0.966666666666667,0.804444444444444,0.957777777777778
0.797777777777778,0.788888888888889,0.793333333333333,0.998888888888889,0.933333333333333,1,0.784444444444444,0.98
0.684444444444444,0.681111111111111,0.704444444444444,0.977777777777778,0.931111111111111,0.984444444444444,0.653333333333333,0.94
0.831111111111111,0.81,0.842222222222222,0.983333333333333,0.916666666666667,0.988888888888889,0.833333333333333,0.955555555555556
0.837777777777778,0.833333333333333,0.84,0.993333333333333,0.981111111111111,0.993333333333333,0.817777777777778,0.953333333333333
0.846666666666667,0.797777777777778,0.844444444444444,0.995555555555556,0.966666666666667,0.995555555555556,0.853333333333333,1
0.726666666666667,0.726666666666667,0.733333333333333,0.995555555555556,0.931111111111111,0.988888888888889,0.753333333333333,0.984444444444444
0.817777777777778,0.77,0.813333333333333,0.992222222222222,0.95,0.993333333333333,0.793333333333333,0.984444444444444
0.802222222222222,0.786666666666667,0.802222222222222,1,0.963333333333333,1,0.82,0.995555555555556
0.728888888888889,0.705555555555556,0.724444444444444,0.992222222222222,0.933333333333333,0.991111111111111,0.735555555555556,0.98
0.782222222222222,0.796666666666667,0.786666666666667,0.998888888888889,0.983333333333333,1,0.817777777777778,0.991111111111111
0.804444444444444,0.82,0.806666666666667,0.992222222222222,0.9,0.988888888888889,0.777777777777778,0.962222222222222
0.86,0.867777777777778,0.868888888888889,1,1,1,0.868888888888889,1
0.811111111111111,0.811111111111111,0.82,0.982222222222222,0.916666666666667,0.986666666666667,0.817777777777778,0.953333333333333
0.911111111111111,0.891111111111111,0.908888888888889,1,0.971111111111111,0.997777777777778,0.877777777777778,0.997777777777778
0.757777777777778,0.781111111111111,0.757777777777778,0.984444444444444,0.95,0.993333333333333,0.726666666666667,0.973333333333333
0.84,0.828888888888889,0.835555555555555,0.988888888888889,0.932222222222222,0.98,0.815555555555556,0.955555555555556
0.848888888888889,0.777777777777778,0.855555555555556,0.992222222222222,0.915555555555555,1,0.817777777777778,0.986666666666667
0.862222222222222,0.844444444444444,0.855555555555556,0.998888888888889,0.967777777777778,0.997777777777778,0.868888888888889,1
0.817777777777778,0.816666666666667,0.811111111111111,0.996666666666667,0.966666666666667,0.995555555555556,0.815555555555556,0.982222222222222
0.831111111111111,0.814444444444444,0.842222222222222,0.984444444444444,0.966666666666667,0.99,0.822222222222222,0.993333333333333
0.78,0.808888888888889,0.788888888888889,1,0.951111111111111,0.995555555555556,0.815555555555556,0.986666666666667
0.822222222222222,0.822222222222222,0.817777777777778,0.988888888888889,0.94,0.988888888888889,0.824444444444444,0.944444444444444
0.744444444444444,0.682222222222222,0.755555555555556,0.996666666666667,0.96,1,0.688888888888889,1
0.84,0.826666666666667,0.844444444444444,1,0.952222222222222,0.995555555555556,0.822222222222222,0.988888888888889
0.884444444444444,0.828888888888889,0.897777777777778,1,0.983333333333333,0.998888888888889,0.871111111111111,0.988888888888889
0.795555555555556,0.805555555555556,0.804444444444444,0.997777777777778,0.933333333333333,0.993333333333333,0.797777777777778,0.984444444444444
0.786666666666667,0.73,0.793333333333333,0.99,0.926666666666667,0.987777777777778,0.744444444444444,0.977777777777778
0.74,0.718888888888889,0.748888888888889,0.993333333333333,0.931111111111111,0.993333333333333,0.728888888888889,0.966666666666667
0.82,0.772222222222222,0.831111111111111,0.99,0.92,0.986666666666667,0.786666666666667,0.977777777777778
0.886666666666667,0.851111111111111,0.906666666666667,0.994444444444444,0.962222222222222,0.995555555555556,0.833333333333333,0.986666666666667
0.931111111111111,0.918888888888889,0.926666666666667,1,0.966666666666667,1,0.911111111111111,0.995555555555556
0.657777777777778,0.717777777777778,0.662222222222222,0.991111111111111,0.86,0.984444444444444,0.677777777777778,0.953333333333333
0.84,0.811111111111111,0.842222222222222,0.994444444444444,0.916666666666667,0.984444444444444,0.791111111111111,0.955555555555556
0.804444444444445,0.762222222222222,0.797777777777778,0.998888888888889,0.964444444444444,0.995555555555556,0.8,0.991111111111111
0.744444444444444,0.73,0.748888888888889,1,0.933333333333333,0.983333333333333,0.737777777777778,0.951111111111111
0.74,0.774444444444444,0.742222222222222,0.998888888888889,0.916666666666667,0.994444444444444,0.742222222222222,0.991111111111111
0.744444444444444,0.7,0.746666666666667,0.992222222222222,0.93,0.977777777777778,0.722222222222222,0.973333333333333
0.826666666666667,0.808888888888889,0.835555555555556,0.998888888888889,0.966666666666667,1,0.791111111111111,0.995555555555556
0.817777777777778,0.807777777777778,0.835555555555556,0.997777777777778,0.982222222222222,0.995555555555556,0.817777777777778,0.998888888888889
0.888888888888889,0.886666666666667,0.884444444444444,0.993333333333333,0.95,0.995555555555556,0.902222222222222,0.977777777777778
0.737777777777778,0.735555555555556,0.746666666666667,0.996666666666667,0.951111111111111,0.991111111111111,0.726666666666667,0.988888888888889
0.857777777777778,0.796666666666667,0.864444444444444,1,0.974444444444444,0.998888888888889,0.835555555555556,0.988888888888889
0.931111111111111,0.913333333333333,0.942222222222222,1,0.965555555555556,0.997777777777778,0.94,0.991111111111111
0.797777777777778,0.752222222222222,0.8,1,0.983333333333333,0.995555555555556,0.791111111111111,0.982222222222222
0.835555555555555,0.827777777777778,0.835555555555556,1,0.95,0.997777777777778,0.831111111111111,0.995555555555556
0.871111111111111,0.84,0.873333333333333,0.995555555555556,0.966666666666667,0.994444444444444,0.848888888888889,0.991111111111111
0.797777777777778,0.777777777777778,0.804444444444444,1,0.983333333333333,1,0.8,0.986666666666667
0.848888888888889,0.823333333333333,0.855555555555556,0.988888888888889,0.966666666666667,0.995555555555556,0.833333333333333,0.982222222222222
0.8,0.733333333333333,0.82,1,0.945555555555556,0.995555555555556,0.766666666666667,0.997777777777778
0.873333333333333,0.84,0.871111111111111,0.995555555555556,0.966666666666667,1,0.844444444444444,0.971111111111111
0.815555555555556,0.758888888888889,0.813333333333333,1,0.965555555555556,1,0.786666666666667,0.997777777777778
0.717777777777778,0.69,0.726666666666667,0.988888888888889,0.9,0.981111111111111,0.706666666666667,0.982222222222222
0.848888888888889,0.813333333333333,0.851111111111111,1,0.963333333333333,0.997777777777778,0.833333333333333,0.96
0.853333333333333,0.858888888888889,0.84,0.997777777777778,0.967777777777778,1,0.828888888888889,0.993333333333333
0.802222222222222,0.774444444444444,0.802222222222222,1,0.983333333333333,1,0.793333333333333,0.993333333333333
0.768888888888889,0.768888888888889,0.76,1,0.933333333333333,0.991111111111111,0.744444444444444,0.982222222222222
0.853333333333333,0.851111111111111,0.846666666666667,1,0.966666666666667,0.993333333333333,0.853333333333333,1
0.664444444444444,0.631111111111111,0.671111111111111,0.978888888888889,0.933333333333333,0.993333333333333,0.673333333333333,0.975555555555556
0.864444444444444,0.818888888888889,0.868888888888889,1,0.95,0.995555555555556,0.837777777777778,0.997777777777778
0.848888888888889,0.817777777777778,0.846666666666667,0.996666666666667,0.966666666666667,0.995555555555556,0.822222222222222,0.982222222222222
0.791111111111111,0.743333333333333,0.806666666666667,1,0.966666666666667,1,0.726666666666667,1
0.82,0.778888888888889,0.84,0.993333333333333,0.93,0.986666666666667,0.826666666666667,0.991111111111111
0.762222222222222,0.707777777777778,0.766666666666667,0.997777777777778,1,1,0.766666666666667,0.984444444444444
0.68,0.661111111111111,0.688888888888889,0.99,0.885555555555556,0.988888888888889,0.662222222222222,0.995555555555556
0.802222222222222,0.753333333333333,0.806666666666667,1,0.966666666666667,1,0.797777777777778,0.995555555555556
0.837777777777778,0.84,0.84,1,0.983333333333333,1,0.84,0.968888888888889
0.84,0.825555555555556,0.835555555555556,0.998888888888889,0.95,0.994444444444444,0.82,0.974444444444444
0.782222222222222,0.737777777777778,0.791111111111111,0.985555555555556,0.903333333333333,0.995555555555556,0.746666666666667,0.975555555555556
0.777777777777778,0.784444444444444,0.78,0.99,0.933333333333333,0.98,0.795555555555556,0.977777777777778
0.848888888888889,0.84,0.848888888888889,0.991111111111111,0.966666666666667,0.995555555555556,0.842222222222222,0.977777777777778
0.844444444444444,0.831111111111111,0.855555555555556,1,0.966666666666667,0.997777777777778,0.793333333333333,1
0.793333333333333,0.802222222222222,0.793333333333333,0.993333333333333,0.883333333333333,0.982222222222222,0.797777777777778,0.964444444444444
0.86,0.864444444444444,0.866666666666667,0.997777777777778,0.983333333333333,1,0.842222222222222,0.975555555555556
0.782222222222222,0.776666666666667,0.78,0.994444444444444,0.951111111111111,0.988888888888889,0.777777777777778,0.993333333333333
0.768888888888889,0.787777777777778,0.762222222222222,0.996666666666667,0.95,0.995555555555556,0.762222222222222,0.957777777777778
0.764444444444444,0.713333333333333,0.755555555555556,0.997777777777778,0.933333333333333,0.993333333333333,0.746666666666667,0.973333333333333
0.768888888888889,0.781111111111111,0.76,1,0.966666666666667,1,0.728888888888889,0.993333333333333
0.873333333333333,0.853333333333333,0.88,0.996666666666667,0.95,0.994444444444444,0.846666666666667,0.982222222222222
0.797777777777778,0.768888888888889,0.8,0.996666666666667,0.947777777777778,0.991111111111111,0.82,0.993333333333333
0.722222222222222,0.713333333333333,0.711111111111111,1,0.95,0.995555555555556,0.673333333333333,0.984444444444444
0.722222222222222,0.686666666666667,0.733333333333333,1,0.911111111111111,0.995555555555556,0.731111111111111,0.997777777777778
0.84,0.838888888888889,0.833333333333333,0.994444444444444,0.946666666666667,0.987777777777778,0.833333333333333,0.982222222222222
0.766666666666667,0.753333333333333,0.757777777777778,1,0.966666666666667,0.997777777777778,0.748888888888889,0.994444444444444
0.724444444444444,0.746666666666667,0.733333333333333,0.998888888888889,0.883333333333333,0.977777777777778,0.737777777777778,0.975555555555556
0.74,0.707777777777778,0.744444444444444,0.978888888888889,0.854444444444444,0.98,0.724444444444444,0.968888888888889
0.833333333333333,0.791111111111111,0.842222222222222,0.992222222222222,0.926666666666667,0.993333333333333,0.824444444444444,0.973333333333333
0.915555555555556,0.853333333333333,0.915555555555556,0.993333333333333,0.933333333333333,0.993333333333333,0.895555555555556,0.988888888888889
0.8,0.8,0.802222222222222,0.995555555555556,0.9,0.986666666666667,0.777777777777778,0.966666666666667
0.755555555555556,0.744444444444444,0.755555555555556,0.991111111111111,0.916666666666667,0.975555555555556,0.733333333333333,0.971111111111111
0.824444444444444,0.868888888888889,0.808888888888889,1,0.966666666666667,1,0.766666666666667,0.986666666666667
0.748888888888889,0.745555555555556,0.746666666666667,0.99,0.931111111111111,0.991111111111111,0.755555555555556,0.984444444444444
0.853333333333333,0.837777777777778,0.851111111111111,1,0.952222222222222,0.993333333333333,0.824444444444444,0.988888888888889
0.813333333333333,0.763333333333333,0.828888888888889,0.972222222222222,0.916666666666667,0.982222222222222,0.806666666666667,0.973333333333333
0.857777777777778,0.836666666666667,0.857777777777778,0.953333333333333,0.954444444444444,0.993333333333333,0.86,0.975555555555556
0.815555555555556,0.781111111111111,0.82,0.997777777777778,0.942222222222222,1,0.793333333333333,0.986666666666667
0.862222222222222,0.828888888888889,0.866666666666667,0.983333333333333,0.917777777777778,0.99,0.851111111111111,0.988888888888889
0.72,0.746666666666667,0.708888888888889,0.993333333333333,0.9,0.982222222222222,0.72,0.973333333333333
0.848888888888889,0.835555555555556,0.855555555555556,0.988888888888889,0.948888888888889,0.991111111111111,0.848888888888889,0.968888888888889
0.697777777777778,0.676666666666667,0.711111111111111,0.995555555555556,0.8,0.995555555555556,0.682222222222222,0.964444444444444
0.864444444444444,0.851111111111111,0.862222222222222,1,0.95,0.993333333333333,0.84,0.982222222222222
0.795555555555556,0.805555555555556,0.784444444444444,0.994444444444444,0.966666666666667,0.995555555555556,0.762222222222222,0.968888888888889
0.788888888888889,0.84,0.782222222222222,1,0.916666666666667,0.993333333333333,0.791111111111111,0.986666666666667
0.771111111111111,0.752222222222222,0.788888888888889,0.995555555555556,0.854444444444444,0.984444444444444,0.755555555555556,0.986666666666667
0.726666666666667,0.714444444444444,0.733333333333333,0.997777777777778,0.933333333333333,0.992222222222222,0.715555555555556,0.973333333333333
0.782222222222222,0.767777777777778,0.788888888888889,1,0.966666666666667,0.994444444444444,0.786666666666667,0.978888888888889
0.753333333333333,0.712222222222222,0.755555555555556,1,0.95,1,0.731111111111111,0.984444444444444
0.846666666666667,0.827777777777778,0.844444444444444,0.997777777777778,0.95,0.997777777777778,0.811111111111111,0.957777777777778
0.826666666666667,0.786666666666667,0.822222222222222,1,0.933333333333333,0.987777777777778,0.797777777777778,0.958888888888889
0.768888888888889,0.747777777777778,0.777777777777778,0.986666666666667,0.926666666666667,0.995555555555556,0.768888888888889,0.977777777777778
0.842222222222222,0.815555555555556,0.851111111111111,0.988888888888889,0.933333333333333,0.991111111111111,0.84,0.948888888888889
0.746666666666667,0.731111111111111,0.751111111111111,0.993333333333333,0.947777777777778,0.991111111111111,0.722222222222222,0.986666666666667
0.813333333333333,0.771111111111111,0.82,0.994444444444444,0.933333333333333,0.995555555555556,0.797777777777778,0.953333333333333
0.775555555555556,0.736666666666667,0.773333333333333,0.997777777777778,0.93,0.991111111111111,0.771111111111111,0.957777777777778
0.722222222222222,0.753333333333333,0.708888888888889,0.997777777777778,0.916666666666667,0.991111111111111,0.691111111111111,0.966666666666667
0.615555555555556,0.643333333333333,0.626666666666667,0.955555555555556,0.885555555555556,0.982222222222222,0.606666666666667,0.944444444444444
0.806666666666667,0.801111111111111,0.811111111111111,0.991111111111111,0.966666666666667,0.986666666666667,0.811111111111111,0.975555555555556
0.86,0.781111111111111,0.871111111111111,0.993333333333333,0.95,0.995555555555556,0.846666666666667,0.966666666666667
0.824444444444444,0.792222222222222,0.824444444444444,0.995555555555556,0.965555555555556,0.995555555555556,0.813333333333333,0.993333333333333
0.842222222222222,0.826666666666667,0.851111111111111,0.982222222222222,0.883333333333333,0.993333333333333,0.835555555555555,0.984444444444444
0.746666666666667,0.774444444444444,0.76,0.988888888888889,0.914444444444445,0.994444444444444,0.72,0.975555555555556
0.768888888888889,0.722222222222222,0.786666666666667,0.976666666666667,0.926666666666667,0.975555555555556,0.755555555555556,0.968888888888889
0.884444444444444,0.845555555555556,0.882222222222222,0.997777777777778,0.945555555555556,0.988888888888889,0.866666666666667,0.991111111111111
0.848888888888889,0.823333333333333,0.853333333333333,1,0.983333333333333,1,0.84,0.995555555555556
0.744444444444444,0.746666666666667,0.744444444444444,0.988888888888889,0.95,0.988888888888889,0.737777777777778,0.962222222222222
0.835555555555556,0.798888888888889,0.844444444444444,1,0.983333333333333,0.997777777777778,0.835555555555556,0.98
0.837777777777778,0.811111111111111,0.851111111111111,1,0.964444444444444,0.995555555555556,0.842222222222222,0.982222222222222
0.775555555555556,0.794444444444444,0.773333333333333,0.99,0.9,0.985555555555556,0.782222222222222,0.962222222222222
0.833333333333333,0.835555555555556,0.831111111111111,0.997777777777778,0.968888888888889,0.995555555555556,0.824444444444444,0.995555555555556
0.688888888888889,0.682222222222222,0.677777777777778,0.994444444444444,0.866666666666667,0.965555555555556,0.655555555555556,0.951111111111111
0.784444444444444,0.781111111111111,0.78,1,0.914444444444445,1,0.771111111111111,0.975555555555556
0.791111111111111,0.763333333333333,0.795555555555556,1,0.95,0.998888888888889,0.782222222222222,0.982222222222222
0.846666666666667,0.851111111111111,0.846666666666667,0.996666666666667,0.955555555555556,0.997777777777778,0.824444444444444,1
0.824444444444444,0.77,0.835555555555556,1,0.952222222222222,0.995555555555556,0.806666666666667,0.991111111111111
0.784444444444444,0.731111111111111,0.786666666666667,1,0.966666666666667,1,0.755555555555556,0.986666666666667
0.773333333333333,0.758888888888889,0.775555555555556,0.984444444444444,0.916666666666667,0.984444444444444,0.771111111111111,0.964444444444444
0.908888888888889,0.897777777777778,0.902222222222222,1,0.966666666666667,0.997777777777778,0.86,1
0.74,0.802222222222222,0.755555555555556,0.992222222222222,0.966666666666667,0.995555555555556,0.771111111111111,0.995555555555556
0.786666666666667,0.777777777777778,0.771111111111111,0.984444444444444,0.916666666666667,0.974444444444444,0.731111111111111,0.94
0.755555555555556,0.707777777777778,0.766666666666667,1,0.966666666666667,0.997777777777778,0.733333333333333,0.98
0.784444444444444,0.748888888888889,0.802222222222222,0.981111111111111,0.903333333333333,0.977777777777778,0.764444444444444,0.922222222222222
0.731111111111111,0.77,0.724444444444444,0.955555555555556,0.93,0.988888888888889,0.717777777777778,0.957777777777778
0.757777777777778,0.77,0.764444444444444,1,0.9,0.984444444444444,0.766666666666667,0.94
0.766666666666667,0.726666666666667,0.766666666666667,0.994444444444444,0.825555555555555,0.99,0.748888888888889,0.984444444444444
0.815555555555556,0.784444444444444,0.811111111111111,1,0.95,0.995555555555556,0.786666666666667,0.982222222222222
0.691111111111111,0.78,0.7,0.991111111111111,0.948888888888889,0.977777777777778,0.737777777777778,0.957777777777778
0.728888888888889,0.756666666666667,0.731111111111111,0.991111111111111,0.916666666666667,0.982222222222222,0.713333333333333,0.962222222222222
0.733333333333333,0.675555555555556,0.753333333333333,0.98,0.916666666666667,1,0.731111111111111,0.991111111111111
0.882222222222222,0.885555555555556,0.886666666666667,0.997777777777778,0.93,0.995555555555556,0.86,0.993333333333333
0.782222222222222,0.713333333333333,0.784444444444444,1,0.983333333333333,0.997777777777778,0.775555555555556,0.993333333333333
0.851111111111111,0.854444444444444,0.855555555555556,0.997777777777778,0.966666666666667,0.994444444444444,0.862222222222222,0.995555555555556
0.831111111111111,0.828888888888889,0.817777777777778,0.996666666666667,0.9,0.985555555555556,0.826666666666667,0.951111111111111
0.808888888888889,0.786666666666667,0.808888888888889,0.995555555555556,0.9,0.988888888888889,0.813333333333333,0.973333333333333
0.831111111111111,0.815555555555556,0.826666666666667,1,0.966666666666667,1,0.815555555555556,0.975555555555556
0.824444444444444,0.817777777777778,0.824444444444444,0.995555555555556,0.966666666666667,0.995555555555556,0.846666666666667,0.98
0.795555555555556,0.861111111111111,0.811111111111111,0.996666666666667,0.966666666666667,0.995555555555556,0.84,0.98
0.844444444444444,0.855555555555556,0.848888888888889,0.988888888888889,0.916666666666667,0.988888888888889,0.862222222222222,0.917777777777778
0.844444444444444,0.775555555555556,0.837777777777778,0.987777777777778,0.95,0.996666666666667,0.835555555555555,1
0.828888888888889,0.788888888888889,0.84,0.995555555555556,0.926666666666667,0.991111111111111,0.835555555555556,0.988888888888889
0.888888888888889,0.855555555555556,0.886666666666667,1,0.983333333333333,1,0.86,0.997777777777778
0.855555555555556,0.823333333333333,0.853333333333333,0.993333333333333,0.954444444444444,0.997777777777778,0.837777777777778,0.975555555555556
0.835555555555556,0.821111111111111,0.844444444444444,0.993333333333333,0.952222222222222,0.993333333333333,0.813333333333333,0.995555555555556
0.8,0.76,0.804444444444444,0.998888888888889,0.95,0.996666666666667,0.777777777777778,0.962222222222222
0.891111111111111,0.855555555555556,0.895555555555556,1,0.983333333333333,0.997777777777778,0.888888888888889,0.991111111111111
0.753333333333333,0.807777777777778,0.76,0.985555555555556,0.933333333333333,0.99,0.784444444444444,0.993333333333333
0.835555555555556,0.772222222222222,0.857777777777778,1,0.983333333333333,0.995555555555556,0.817777777777778,0.995555555555556
0.833333333333333,0.83,0.835555555555555,0.997777777777778,0.966666666666667,0.997777777777778,0.837777777777778,0.973333333333333
0.737777777777778,0.732222222222222,0.724444444444444,0.991111111111111,0.931111111111111,0.99,0.666666666666667,0.984444444444444
0.748888888888889,0.718888888888889,0.768888888888889,0.974444444444444,0.903333333333333,0.973333333333333,0.735555555555556,0.951111111111111
0.76,0.712222222222222,0.764444444444444,0.991111111111111,0.966666666666667,0.992222222222222,0.737777777777778,0.973333333333333
0.706666666666667,0.691111111111111,0.706666666666667,1,0.953333333333333,0.998888888888889,0.7,0.988888888888889
